#Frame      RoG_00001 RoG_00001[Max]
       1      45.3976        66.2778
       2      44.9962        65.7747
       3      45.3423        64.9469
       4      45.3142        68.5435
       5      45.5693        67.5972
       6      45.4981        65.9300
       7      45.2230        65.4639
       8      45.4240        66.4040
       9      45.3705        67.5085
      10      45.3604        65.8691
      11      45.0594        64.8599
      12      45.2560        65.0240
      13      45.2066        64.0279
      14      45.1060        64.8853
      15      45.2585        64.9762
      16      45.0243        63.7704
      17      45.0294        63.2812
      18      45.0504        63.1607
      19      45.0065        64.2778
      20      44.9006        64.6854
      21      45.1132        62.1506
      22      44.9761        63.3209
      23      45.0998        63.2865
      24      45.2411        64.3526
      25      45.0311        62.8104
      26      45.0740        63.4478
      27      45.1045        64.6630
      28      44.9398        63.3838
      29      45.0039        63.6654
      30      45.0679        63.2950
      31      45.0767        65.2504
      32      45.0616        62.9083
      33      45.0861        63.2003
      34      45.0582        63.6341
      35      44.9276        63.7995
      36      45.1022        62.7441
      37      45.0996        64.8140
      38      45.3054        65.0907
      39      45.2152        64.0530
      40      45.1510        62.6265
      41      45.1675        64.8114
      42      45.3597        64.3352
      43      45.2959        65.3258
      44      45.0681        63.8140
      45      45.2351        65.0659
      46      45.1567        65.9919
      47      45.2018        63.2484
      48      45.1465        63.8149
      49      45.1343        64.7279
      50      45.1464        65.7825
      51      45.0078        64.9174
      52      45.2386        63.5221
      53      45.1697        63.4324
      54      45.1025        65.9369
      55      44.9770        64.7590
      56      44.9220        64.8847
      57      45.0643        64.1354
      58      45.0651        63.5992
      59      45.0479        63.5504
      60      45.0583        64.7320
      61      44.8872        64.9197
      62      45.0472        65.3437
      63      45.0358        64.5921
      64      45.2935        65.9119
      65      45.2883        66.6091
      66      45.1697        64.9774
      67      45.2289        63.9802
      68      45.3064        66.1175
      69      45.1004        64.9674
      70      45.1506        65.4996
      71      45.1293        66.4400
      72      45.0768        65.1927
      73      45.2954        65.5079
      74      45.1433        65.6626
      75      45.2134        63.5205
      76      45.4005        64.1155
      77      45.1599        65.0338
      78      45.1851        66.0267
      79      45.0570        64.9746
      80      45.0900        66.3619
      81      45.1222        63.2756
      82      44.9762        63.9170
      83      45.2380        66.9118
      84      45.2758        65.7017
      85      45.2112        66.7644
      86      45.2383        64.8544
      87      45.2404        64.8830
      88      45.1686        64.4053
      89      45.2429        65.5634
      90      45.3241        67.1507
      91      45.2717        65.0052
      92      45.3239        64.9517
      93      45.2374        65.2773
      94      45.2136        66.1790
      95      45.3099        67.7278
      96      45.1757        65.5285
      97      45.2350        65.4210
      98      45.1211        64.5421
      99      45.1447        65.6542
     100      45.1911        65.2763
     101      45.2519        64.4139
     102      45.2081        64.9576
     103      45.3796        64.6597
     104      45.2067        64.1321
     105      45.0298        63.3038
     106      45.2742        65.9011
     107      45.0920        64.4921
     108      45.2128        64.6759
     109      45.1522        65.5099
     110      45.1462        65.4492
     111      45.0943        66.2371
     112      45.1423        67.5941
     113      45.1147        65.6760
     114      45.1088        64.5879
     115      45.1819        64.4910
     116      45.0248        66.9292
     117      45.1474        64.6229
     118      45.1053        65.4561
     119      45.0625        65.3373
     120      45.1129        64.4480
     121      45.1710        63.4359
     122      45.1939        67.1836
     123      45.2597        65.6254
     124      45.0529        63.8218
     125      45.1508        64.3721
     126      45.1507        65.3973
     127      45.1721        65.2673
     128      45.0887        66.2596
     129      45.1701        65.5620
     130      45.1945        66.2222
     131      45.2113        65.2645
     132      45.0537        65.0945
     133      45.0499        64.8085
     134      44.9968        66.1203
     135      45.1555        66.1261
     136      45.1046        63.6049
     137      44.9875        63.9755
     138      44.9814        63.7540
     139      44.9608        62.6162
     140      44.9818        64.2829
     141      44.8657        63.6236
     142      44.9910        64.3054
     143      45.2164        64.3718
     144      44.9997        65.9666
     145      45.0273        66.0378
     146      45.1477        63.9802
     147      45.0387        64.3203
     148      45.1218        62.9277
     149      45.2403        61.5444
     150      45.1214        63.1378
     151      45.2340        63.7666
     152      45.2005        62.8860
     153      45.1052        65.6067
     154      44.9693        65.2084
     155      45.2120        65.0530
     156      44.9929        64.4179
     157      45.1735        65.4157
     158      45.1185        63.6764
     159      45.1241        63.5078
     160      44.9984        63.6748
     161      45.1374        66.7455
     162      44.9740        64.4437
     163      45.0259        64.6527
     164      44.9748        63.1824
     165      44.9089        65.2536
     166      44.9424        65.5144
     167      45.0205        63.9229
     168      45.1112        66.3932
     169      45.1051        65.2704
     170      44.9306        64.6749
     171      45.0445        65.0282
     172      45.1379        65.2191
     173      45.0526        63.9497
     174      44.9423        63.8686
     175      45.0293        65.6024
     176      44.9978        64.2516
     177      45.1366        64.6250
     178      45.1142        64.7438
     179      45.1769        65.6802
     180      45.0892        64.8490
     181      45.2637        64.7038
     182      45.2597        64.7947
     183      45.1198        64.4765
     184      45.1013        63.9203
     185      45.0667        64.1029
     186      45.2977        66.6808
     187      45.1330        64.1318
     188      45.0869        64.4915
     189      45.1517        65.3270
     190      45.2035        63.2914
     191      44.9823        64.7155
     192      44.9906        66.5124
     193      45.1729        67.8226
     194      45.3320        68.5815
     195      45.3763        65.5763
     196      45.2239        65.2032
     197      45.3299        65.5358
     198      45.2801        64.4713
     199      45.3160        65.7983
     200      45.3601        65.9907
     201      45.4659        66.8615
     202      45.4599        65.5478
     203      45.2859        65.0069
     204      45.2034        65.0333
     205      45.3550        64.0138
     206      45.2565        64.1607
     207      45.3177        64.4284
     208      45.2450        64.6631
     209      45.4204        65.9798
     210      45.2242        64.4405
     211      45.2519        64.0904
     212      45.3132        63.9360
     213      45.3967        63.9750
     214      45.1529        64.5346
     215      45.2951        64.1531
     216      45.5592        65.2431
     217      45.3860        65.0960
     218      45.3599        64.7316
     219      45.2597        64.8401
     220      45.3962        66.7684
     221      45.3070        66.1125
     222      45.3149        65.8955
     223      45.4207        65.8421
     224      45.2686        65.7057
     225      45.4191        65.9871
     226      45.3342        65.7080
     227      45.3827        66.1595
     228      45.2896        65.9243
     229      45.1090        66.3510
     230      45.2661        65.0183
     231      45.4043        66.2390
     232      45.3136        65.4236
     233      45.3810        64.4806
     234      45.3771        64.4692
     235      45.1919        65.9686
     236      45.2540        64.3432
     237      45.3076        65.2714
     238      45.3925        64.6047
     239      45.3590        65.1812
     240      45.4312        65.4953
     241      45.2191        64.5357
     242      45.0994        65.3512
     243      45.0927        63.7181
     244      45.0231        62.4079
     245      45.0464        63.8143
     246      45.1188        64.3850
     247      45.2434        64.0619
     248      45.1829        63.9002
     249      45.0230        64.8548
     250      45.1374        64.3473
     251      45.2769        64.6985
     252      45.2922        65.6299
     253      45.3008        64.1285
     254      45.3665        64.3895
     255      45.2186        64.2457
     256      45.1341        64.5304
     257      45.1512        64.3908
     258      45.1095        64.4041
     259      45.0470        64.2237
     260      45.1469        62.8468
     261      45.2562        64.5519
     262      45.3271        64.9690
     263      45.3040        64.0829
     264      45.2394        64.6261
     265      45.3782        64.2685
     266      45.4361        64.2182
     267      45.2371        64.2447
     268      45.1640        63.2391
     269      45.2150        62.5684
