#Frame      RoG_00001 RoG_00001[Max]
       1      44.9431        66.4759
       2      44.7902        64.0940
       3      44.9304        66.0776
       4      45.1329        66.6030
       5      45.0314        66.2270
       6      44.9486        65.9613
       7      45.0384        65.6264
       8      45.0163        66.7893
       9      45.1669        65.9914
      10      45.0464        65.6783
      11      44.9919        66.6036
      12      45.0155        64.3964
      13      44.9258        65.5666
      14      45.1785        64.4946
      15      45.0817        66.4965
      16      45.0672        66.0400
      17      45.1829        64.9492
      18      45.0701        66.7051
      19      45.0375        66.8400
      20      45.0940        66.7692
      21      45.1439        65.4238
      22      45.3090        66.6402
      23      45.0454        66.3970
      24      44.9882        66.4646
      25      45.0593        64.0370
      26      45.0884        63.1940
      27      45.1599        65.9244
      28      45.2517        64.1890
      29      45.3406        66.0897
      30      45.3763        66.0408
      31      45.4045        68.4030
      32      45.1841        65.8207
      33      45.2667        65.8154
      34      45.3521        65.8022
      35      45.1663        68.0070
      36      44.9315        62.4333
      37      44.9329        63.8490
      38      45.1164        62.8936
      39      45.0592        63.9411
      40      44.9522        63.7793
      41      44.9146        62.6236
      42      44.9630        64.2632
      43      44.8694        63.7830
      44      45.0864        63.6826
      45      45.0393        63.4766
      46      45.2229        65.2854
      47      45.1220        63.8286
      48      45.1989        67.2711
      49      45.2529        65.1776
      50      45.3339        67.2334
      51      45.2980        69.6792
      52      45.3621        66.7049
      53      45.3697        68.6853
      54      45.2985        67.7073
      55      45.3557        69.1842
      56      45.1335        66.2835
      57      45.2263        66.2496
      58      45.0877        63.4942
      59      45.0771        64.1276
      60      45.0028        65.6148
      61      45.0738        64.5740
      62      45.0654        65.3488
      63      45.0381        65.1988
      64      45.4476        68.6113
      65      45.3545        66.3988
      66      45.3696        68.4809
      67      45.2542        64.3872
      68      44.7901        64.4879
      69      44.9751        62.5891
      70      44.9817        64.1784
      71      45.0465        64.6259
      72      44.9891        63.7475
      73      45.2024        65.7184
      74      45.0439        65.0084
      75      45.0377        64.2354
      76      45.0471        66.1312
      77      45.0425        63.9739
      78      45.1990        65.3109
      79      45.2515        64.3768
      80      45.1895        66.3548
      81      45.4246        67.8656
      82      45.0646        64.5791
      83      45.3495        67.8527
      84      45.3222        67.1462
      85      45.2305        66.6790
      86      45.3089        66.7675
      87      45.2166        66.8414
      88      45.2285        66.5498
      89      45.2367        67.4798
      90      45.1251        64.8151
      91      45.2378        65.6104
      92      45.2798        65.6669
      93      45.1831        63.5806
      94      45.1939        64.4455
      95      45.1793        65.2148
      96      45.3143        64.6426
      97      45.3263        66.4223
      98      45.4091        66.3096
      99      45.1268        65.7970
     100      45.2996        66.6959
     101      45.3148        65.7241
     102      45.1971        65.2352
     103      45.0654        65.3957
     104      45.2371        66.9363
     105      45.2363        66.3068
     106      45.5139        65.2755
     107      45.1947        65.4927
     108      45.2290        63.3657
     109      45.2483        65.3475
     110      45.0755        64.4883
     111      45.2147        64.2530
     112      45.4640        65.6487
     113      45.3275        65.7431
     114      45.1790        63.5329
     115      45.1334        64.6113
     116      45.2929        63.1918
     117      45.3010        64.1620
     118      45.2149        63.1568
     119      45.1947        65.0532
     120      45.1358        63.1957
     121      45.0551        67.0277
     122      45.2071        65.6906
     123      44.9832        63.1758
     124      44.9679        64.3360
     125      45.1700        62.6726
     126      45.2522        62.1841
     127      45.2734        64.4227
     128      45.1597        62.8942
     129      45.0515        62.3985
     130      45.3115        63.9351
     131      45.0309        63.3471
     132      45.1962        62.7212
     133      45.1266        63.2109
     134      45.1053        64.4804
     135      45.1224        63.9238
     136      45.1911        63.9375
     137      45.2798        63.4329
     138      45.2428        65.7299
     139      45.1650        65.4373
     140      45.0877        65.8759
     141      45.1494        63.0851
     142      45.2173        63.7504
     143      45.2594        64.7410
     144      45.0841        61.8907
     145      45.4153        63.1644
     146      45.4049        63.4913
     147      45.2780        64.2835
     148      45.2759        63.8754
     149      45.2396        63.3168
     150      45.0447        61.7597
     151      45.0843        62.8712
     152      45.2911        65.1026
     153      45.1208        63.8579
     154      45.1329        63.3063
     155      45.3038        62.7693
     156      45.2529        64.2422
     157      45.2328        66.5247
     158      45.2072        67.4363
     159      45.3157        67.3466
     160      45.2135        67.7530
     161      45.0957        63.4833
     162      45.2685        66.1308
     163      45.2697        64.2553
     164      45.1594        64.1148
     165      45.1617        65.0183
     166      45.1897        65.8514
     167      45.2348        64.7353
     168      45.2813        64.8593
     169      45.3917        64.9141
     170      45.2496        63.7888
     171      45.0851        64.0153
     172      45.3248        63.1853
     173      45.3963        63.2542
     174      45.4267        64.9822
     175      45.3394        65.0359
     176      45.4071        65.8086
     177      45.2638        62.9975
     178      45.4285        63.9104
     179      45.1959        63.2213
     180      45.1842        63.2245
     181      45.1671        64.3240
     182      45.3192        63.0472
     183      45.2954        63.6942
     184      45.4976        65.0593
     185      45.4612        64.6746
     186      45.4104        64.4626
     187      45.2407        62.7256
     188      45.3493        64.2825
     189      45.5345        64.1220
     190      45.4867        64.4175
     191      45.6431        63.8209
     192      45.4856        63.6001
     193      45.3260        64.4620
     194      45.3402        64.1660
     195      45.4924        64.4429
     196      45.2812        65.1761
     197      45.3443        64.9410
     198      45.1295        65.7160
     199      45.3633        64.9078
     200      45.3191        63.5871
     201      45.2769        64.4977
     202      45.3751        64.8787
     203      45.4684        64.8080
     204      45.2362        65.9589
     205      45.2068        64.8165
     206      45.3655        65.0966
     207      45.3656        67.2288
     208      45.2912        67.0300
     209      45.2034        65.5151
     210      45.1197        65.1525
     211      45.1265        63.4106
     212      45.1624        65.1785
     213      45.2952        66.3423
     214      44.9266        65.2954
     215      45.2519        67.1419
     216      45.3751        65.4183
     217      45.3887        67.7960
     218      45.3738        65.5347
     219      45.2624        64.5391
     220      45.2498        63.6926
     221      45.1381        63.5280
     222      45.1579        64.2873
     223      45.3335        67.4432
     224      45.2332        65.0665
     225      45.2081        65.8288
     226      45.1187        64.6975
     227      45.1808        64.3623
     228      45.0718        65.1890
     229      45.2358        64.1942
     230      45.1587        65.8283
     231      45.2089        66.1191
     232      45.1959        64.2513
     233      45.2526        63.1335
     234      45.1253        65.2275
     235      45.1382        66.3604
     236      45.4791        66.5858
     237      45.2539        67.2233
     238      45.3168        65.5684
     239      45.1038        64.1879
     240      45.0448        66.8952
     241      45.0398        65.8314
     242      45.2523        63.9601
     243      45.2232        66.1604
     244      45.4315        65.2399
     245      45.2618        64.0081
     246      45.2648        64.2605
     247      45.2211        64.5969
     248      45.2940        66.2967
     249      45.0823        66.0770
     250      45.1857        65.7468
     251      45.2756        64.3529
     252      45.3604        70.4823
     253      45.3012        72.1264
     254      45.3533        70.6727
     255      45.2141        69.5664
     256      45.2415        66.0634
     257      45.2831        69.2557
     258      45.2734        68.8932
     259      45.5793        66.4419
     260      45.5256        64.7626
     261      45.1901        63.9013
     262      45.3665        64.9513
     263      45.4651        67.4539
     264      45.4502        63.2753
     265      45.4279        67.6179
     266      45.2825        61.3494
     267      45.1983        62.0160
     268      45.4262        64.7997
     269      45.3998        63.7629
     270      45.1965        64.6641
     271      45.4083        66.4205
     272      45.4292        66.9216
     273      45.3893        66.3240
     274      45.4268        65.5802
     275      45.6380        68.6752
     276      45.7161        67.7682
     277      45.5418        67.6891
